edge_id,source_node_id,target_node_id,asset_id,asset_key,asset_type,subtype,start_date,end_date,is_active_at_end,player_name,contract_expiry_year,average_annual_salary,acquisition_method,original_team,pick_year,pick_number,protections_raw,protections_structured,swap_conditions_raw,swap_conditions_structured,prior_transactions
edg_ast_mem_player_lawson_lovering_e8456395dd_evt_me_726258bbf4,evt_mem_evt_20260209_sign_lawson_lovering_2026_02_09_d64b0cf22d,state_end_mem_20260226,ast_mem_player_lawson_lovering_e8456395dd,player_lawson_lovering,full_roster,player_contract,2026-02-09,,true,Lawson Lovering,,,contract_signing,,,,,,,,"[""2025-09-06|contract_signing|acquire"", ""2025-10-18|waiver|terminate"", ""2026-02-09|contract_signing|acquire""]"
edg_ast_mem_player_luke_kennard_f14f5d273c_evt_mem_e_ae2c87226b,evt_mem_evt_20230209_trade_kennard_2023_02_09_trade_bc5e54ca9a,evt_mem_evt_20240731_re_sign_kennard_2024_07_31_re_s_b55ac63e3e,ast_mem_player_luke_kennard_f14f5d273c,player_luke_kennard,full_roster,player_contract,2023-02-09,2024-07-31,false,Luke Kennard,,,trade,,,,,,,,"[""2023-02-09|trade|acquire""]"
edg_ast_mem_player_luke_kennard_f14f5d273c_evt_mem_e_8357638c56,evt_mem_evt_20240731_re_sign_kennard_2024_07_31_re_s_b55ac63e3e,state_end_mem_20260226,ast_mem_player_luke_kennard_f14f5d273c,player_luke_kennard,full_roster,player_contract,2024-07-31,,true,Luke Kennard,2025,9.25,re_signing,,,,,,,,"[""2023-02-09|trade|acquire"", ""2024-07-31|re_signing|modify""]"
edg_ast_mem_player_mamadi_diakite_2ec14923f8_evt_mem_44e226dc4a,evt_mem_evt_20240719_trade_ziaire_2024_07_19_trade_fa0304be75,evt_mem_evt_20240827_waive_diakite_2024_08_27_waiver_a4feecc3bb,ast_mem_player_mamadi_diakite_2ec14923f8,player_mamadi_diakite,full_roster,player_contract,2024-07-19,2024-08-27,false,Mamadi Diakite,,,trade,,,,,,,,"[""2024-07-19|trade|acquire""]"
edg_ast_mem_player_maozinha_pereira_179cc5f592_evt_m_569af978a6,evt_mem_evt_20240320_sign_maozinha_2024_03_20_contra_9b0860008c,state_end_mem_20260226,ast_mem_player_maozinha_pereira_179cc5f592,player_maozinha_pereira,full_roster,player_contract,2024-03-20,,true,Maozinha Pereira,,,contract_signing,,,,,,,,"[""2024-03-20|contract_signing|acquire""]"
edg_ast_mem_player_marcus_sasser_f6123c9955_state_st_590861b8dc,state_start_mem_20220514,evt_mem_evt_20230623_trade_smart_2023_06_23_trade_382f758ca0,ast_mem_player_marcus_sasser_f6123c9955,player_marcus_sasser,full_roster,draft_rights,2022-05-14,2023-06-23,false,Marcus Sasser,,,,,,,,,,,"[""2022-05-14|bootstrap_from_event|held""]"
edg_ast_mem_player_marcus_smart_4cd4f4a40d_evt_mem_e_25aba2e021,evt_mem_evt_20230623_trade_smart_2023_06_23_trade_382f758ca0,evt_mem_evt_20250206_trade_deadline_2025_02_06_trade_fe97bce1ad,ast_mem_player_marcus_smart_4cd4f4a40d,player_marcus_smart,full_roster,player_contract,2023-06-23,2025-02-06,false,Marcus Smart,,,trade,,,,,,,,"[""2023-06-23|trade|acquire""]"
edg_ast_mem_player_marvin_bagley_iii_ddc0b6a3bc_evt__0e3097d98f,evt_mem_evt_20250206_trade_deadline_2025_02_06_trade_fe97bce1ad,state_end_mem_20260226,ast_mem_player_marvin_bagley_iii_ddc0b6a3bc,player_marvin_bagley_iii,full_roster,player_contract,2025-02-06,,true,Marvin Bagley III,,,trade,,,,,,,,"[""2025-02-06|trade|acquire""]"
edg_ast_mem_player_matthew_hurt_ef714b6be1_state_sta_c925f4aa21,state_start_mem_20220514,evt_mem_evt_20231016_waive_matthew_hurt_2023_10_16_w_64ffd132cb,ast_mem_player_matthew_hurt_ef714b6be1,player_matthew_hurt,full_roster,player_contract,2022-05-14,2023-10-16,false,Matthew Hurt,,,waiver,,,,,,,,"[""2022-10-10|contract_signing|acquire"", ""2022-10-13|waiver|terminate""]"
edg_ast_mem_player_matthew_hurt_ef714b6be1_evt_mem_e_58c956b1ac,evt_mem_evt_20221010_sign_hurt_2022_10_10_contract_s_dbac3b88e8,evt_mem_evt_20221013_waive_hurt_2022_10_13_waiver_0d70307ef1,ast_mem_player_matthew_hurt_ef714b6be1,player_matthew_hurt,full_roster,player_contract,2022-10-10,2022-10-13,false,Matthew Hurt,,,camp_signing,,,,,,,,"[""2022-10-10|contract_signing|acquire""]"
edg_ast_mem_player_matthew_hurt_ef714b6be1_evt_mem_e_5b6b1cae28,evt_mem_evt_20240129_sign_matthew_hurt_2024_01_29_co_520640d055,evt_mem_evt_20240226_sign_matthew_hurt_2024_02_26_co_ceb1d7d934,ast_mem_player_matthew_hurt_ef714b6be1,player_matthew_hurt,full_roster,player_contract,2024-01-29,2024-02-26,false,Matthew Hurt,,,contract_signing,,,,,,,,"[""2022-10-10|contract_signing|acquire"", ""2022-10-13|waiver|terminate"", ""2023-10-16|waiver|terminate"", ""2024-01-29|contract_signing|acquire""]"
edg_ast_mem_player_matthew_hurt_ef714b6be1_evt_mem_e_161a3ea525,evt_mem_evt_20240226_sign_matthew_hurt_2024_02_26_co_ceb1d7d934,state_end_mem_20260226,ast_mem_player_matthew_hurt_ef714b6be1,player_matthew_hurt,full_roster,player_contract,2024-02-26,,true,Matthew Hurt,,,contract_signing,,,,,,,,"[""2022-10-10|contract_signing|acquire"", ""2022-10-13|waiver|terminate"", ""2023-10-16|waiver|terminate"", ""2024-01-29|contract_signing|acquire"", ""2024-02-26|contract_signing|modify""]"
edg_ast_mem_player_mychal_mulder_2a8b30e1bd_evt_mem__10bbfb2ae7,evt_mem_evt_20230930_sign_mychal_mulder_2023_09_30_c_c9fdb4d9d1,evt_mem_evt_20231016_waive_mychal_mulder_2023_10_16__d5ed685a29,ast_mem_player_mychal_mulder_2a8b30e1bd,player_mychal_mulder,full_roster,player_contract,2023-09-30,2023-10-16,false,Mychal Mulder,,,contract_signing,,,,,,,,"[""2023-09-30|contract_signing|acquire""]"
edg_ast_mem_player_nemanja_dangubic_10fb99253a_evt_m_3ab2e339e6,evt_mem_evt_20240719_trade_ziaire_2024_07_19_trade_fa0304be75,state_end_mem_20260226,ast_mem_player_nemanja_dangubic_10fb99253a,player_nemanja_dangubic,full_roster,draft_rights,2024-07-19,,true,Nemanja Dangubic,,,trade,,,,,,,,"[""2024-07-19|trade|acquire""]"
edg_ast_mem_player_olivier_maxence_prosper_ca5a5d59d_e8f20bf3ea,evt_mem_evt_20250904_sign_olivier_two_way_2025_09_04_fa83146984,state_end_mem_20260226,ast_mem_player_olivier_maxence_prosper_ca5a5d59d4,player_olivier_maxence_prosper,two_way,two_way_contract,2025-09-04,,true,Olivier-Maxence Prosper,,,two_way_signing,,,,,,,,"[""2025-09-04|contract_signing|acquire""]"
edg_ast_mem_player_pj_hall_8b7ea04222_evt_mem_evt_20_3cb72b1967,evt_mem_evt_20250720_sign_pj_hall_two_way_2025_07_20_5637eda093,evt_mem_evt_20251116_end_pj_hall_2025_11_16_conversi_06d3d87692,ast_mem_player_pj_hall_8b7ea04222,player_pj_hall,two_way,two_way_contract,2025-07-20,2025-11-16,false,PJ Hall,,,two_way_signing,,,,,,,,"[""2025-07-20|contract_signing|acquire""]"
edg_ast_mem_player_rayan_rupert_b6fd5979b8_evt_mem_e_0873ec8161,evt_mem_evt_20260222_sign_rayan_rupert_2026_02_22_co_fec0b73378,state_end_mem_20260226,ast_mem_player_rayan_rupert_b6fd5979b8,player_rayan_rupert,full_roster,player_contract,2026-02-22,,true,Rayan Rupert,,,contract_signing,,,,,,,,"[""2026-02-22|contract_signing|acquire""]"
edg_ast_mem_player_romeo_weems_9091291fdd_evt_mem_ev_1aaf81fb9d,evt_mem_evt_20221013_sign_weems_2022_10_13_contract__12eeb647b1,evt_mem_evt_20221014_waive_weems_2022_10_14_waiver_c185664821,ast_mem_player_romeo_weems_9091291fdd,player_romeo_weems,full_roster,player_contract,2022-10-13,2022-10-14,false,Romeo Weems,,,camp_signing,,,,,,,,"[""2022-10-13|contract_signing|acquire""]"
edg_ast_mem_player_santi_aldama_b3a21c91fd_state_sta_3f56ba8d48,state_start_mem_20220514,evt_mem_evt_20250715_re_sign_santi_2025_07_15_re_sig_32c15973af,ast_mem_player_santi_aldama_b3a21c91fd,player_santi_aldama,full_roster,player_contract,2022-05-14,2025-07-15,false,Santi Aldama,2025,2.0,carryover_2021_22,,,,,,,,"[""2022-05-14|initial_state|held""]"
edg_ast_mem_player_santi_aldama_b3a21c91fd_evt_mem_e_00f87d9c5f,evt_mem_evt_20250715_re_sign_santi_2025_07_15_re_sig_32c15973af,state_end_mem_20260226,ast_mem_player_santi_aldama_b3a21c91fd,player_santi_aldama,full_roster,player_contract,2025-07-15,,true,Santi Aldama,2025,17.5,re_signing,,,,,,,,"[""2022-05-14|initial_state|held"", ""2025-07-15|re_signing|modify""]"
edg_ast_mem_player_scotty_pippen_jr_6dee5c5db8_evt_m_f79124f0c4,evt_mem_evt_20240116_sign_scotty_two_way_2024_01_16__c4d8a267d5,evt_mem_evt_20241015_conv_scotty_2024_10_15_conversi_cdf0356efc,ast_mem_player_scotty_pippen_jr_6dee5c5db8,player_scotty_pippen_jr,two_way,two_way_contract,2024-01-16,2024-10-15,false,Scotty Pippen Jr.,,,two_way_signing,,,,,,,,"[""2024-01-16|contract_signing|acquire""]"
edg_ast_mem_player_scotty_pippen_jr_6dee5c5db8_evt_m_6552b3b641,evt_mem_evt_20241015_conv_scotty_2024_10_15_conversi_cdf0356efc,state_end_mem_20260226,ast_mem_player_scotty_pippen_jr_6dee5c5db8,player_scotty_pippen_jr,full_roster,player_contract,2024-10-15,,true,Scotty Pippen Jr.,,,conversion,,,,,,,,"[""2024-01-16|contract_signing|acquire"", ""2024-10-15|conversion|modify""]"
edg_ast_mem_player_sean_mcdermott_768d2b8dc2_evt_mem_6db618adfa,evt_mem_evt_20221010_sign_mcdermott_2022_10_10_contr_5f4c8e092c,evt_mem_evt_20221013_waive_mcdermott_2022_10_13_waiv_e1ce0b896a,ast_mem_player_sean_mcdermott_768d2b8dc2,player_sean_mcdermott,full_roster,player_contract,2022-10-10,2022-10-13,false,Sean McDermott,,,camp_signing,,,,,,,,"[""2022-10-10|contract_signing|acquire""]"
edg_ast_mem_player_shaquille_harrison_70e3ee1de4_evt_cccd53d7bc,evt_mem_evt_20230831_sign_shaq_harrison_2023_08_31_c_51fa695db7,state_end_mem_20260226,ast_mem_player_shaquille_harrison_70e3ee1de4,player_shaquille_harrison,full_roster,player_contract,2023-08-31,,true,Shaquille Harrison,,,contract_signing,,,,,,,,"[""2023-08-31|contract_signing|acquire""]"
edg_ast_mem_player_steven_adams_ab4485159b_state_sta_0d8b43b23c,state_start_mem_20220514,evt_mem_evt_20221001_ext_adams_2022_10_01_extension_4205fa577f,ast_mem_player_steven_adams_ab4485159b,player_steven_adams,full_roster,player_contract,2022-05-14,2022-10-01,false,Steven Adams,2023,17.9,carryover_2021_22,,,,,,,,"[""2022-05-14|initial_state|held""]"
edg_ast_mem_player_steven_adams_ab4485159b_evt_mem_e_77ef6aa76b,evt_mem_evt_20221001_ext_adams_2022_10_01_extension_4205fa577f,evt_mem_evt_20240201_trade_adams_2024_02_01_trade_96294bd6ef,ast_mem_player_steven_adams_ab4485159b,player_steven_adams,full_roster,player_contract,2022-10-01,2024-02-01,false,Steven Adams,2025,12.6,veteran_extension,,,,,,,,"[""2022-05-14|initial_state|held"", ""2022-10-01|extension|modify""]"
edg_ast_mem_player_tarik_biberovic_3e65e59094_evt_me_57fdbd6f08,evt_mem_evt_20230622_draft_tarik_2023_06_22_draft_pi_4bb9c1cf6a,state_end_mem_20260226,ast_mem_player_tarik_biberovic_3e65e59094,player_tarik_biberovic,full_roster,draft_rights,2023-06-22,,true,Tarik Biberovic,,,draft_pick,,,,,,,,"[""2023-06-22|draft_pick|acquire""]"
edg_ast_mem_player_taylor_hendricks_c280d427db_evt_m_40a2a2e7a6,evt_mem_evt_20260203_trade_jjj_2026_02_03_trade_db62e31a6e,state_end_mem_20260226,ast_mem_player_taylor_hendricks_c280d427db,player_taylor_hendricks,full_roster,player_contract,2026-02-03,,true,Taylor Hendricks,,,trade,,,,,,,,"[""2026-02-03|trade|acquire""]"
edg_ast_mem_player_tosan_evbuomwan_b5b85d8d1c_evt_me_bce8d6f6b2,evt_mem_evt_20240130_sign_tosan_evbuomwan_2024_01_30_ed3f493491,state_end_mem_20260226,ast_mem_player_tosan_evbuomwan_b5b85d8d1c,player_tosan_evbuomwan,full_roster,player_contract,2024-01-30,,true,Tosan Evbuomwan,,,contract_signing,,,,,,,,"[""2024-01-30|contract_signing|acquire""]"
edg_ast_mem_player_trey_jemison_3741b6bdcc_evt_mem_e_93e75b2e32,evt_mem_evt_20240130_sign_trey_jemison_2024_01_30_co_e71f70d7f5,evt_mem_evt_20240209_sign_jemison_two_way_2024_02_09_91c77f2df8,ast_mem_player_trey_jemison_3741b6bdcc,player_trey_jemison,full_roster,player_contract,2024-01-30,2024-02-09,false,Trey Jemison,,,contract_signing,,,,,,,,"[""2024-01-30|contract_signing|acquire""]"
edg_ast_mem_player_trey_jemison_3741b6bdcc_evt_mem_e_8f441ae253,evt_mem_evt_20240209_sign_jemison_two_way_2024_02_09_91c77f2df8,evt_mem_evt_20240209_sign_trey_jemison_update_2024_0_150a18e22f,ast_mem_player_trey_jemison_3741b6bdcc,player_trey_jemison,full_roster,player_contract,2024-02-09,2024-02-09,false,Trey Jemison,,,contract_signing,,,,,,,,"[""2024-01-30|contract_signing|acquire"", ""2024-02-09|contract_signing|modify""]"
edg_ast_mem_player_trey_jemison_3741b6bdcc_evt_mem_e_c0db4c3761,evt_mem_evt_20240209_sign_trey_jemison_update_2024_0_150a18e22f,evt_mem_evt_20240724_end_trey_jemison_two_way_2024_0_2f7544262f,ast_mem_player_trey_jemison_3741b6bdcc,player_trey_jemison,full_roster,player_contract,2024-02-09,2024-07-24,false,Trey Jemison,,,contract_signing,,,,,,,,"[""2024-01-30|contract_signing|acquire"", ""2024-02-09|contract_signing|modify"", ""2024-02-09|contract_signing|modify""]"
edg_ast_mem_player_ty_jerome_3b3fe31166_evt_mem_evt__346e61b261,evt_mem_evt_20250714_sign_ty_jerome_2025_07_14_contr_e6ea48ce03,state_end_mem_20260226,ast_mem_player_ty_jerome_3b3fe31166,player_ty_jerome,full_roster,player_contract,2025-07-14,,true,Ty Jerome,,,contract_signing,,,,,,,,"[""2025-07-14|contract_signing|acquire""]"
edg_ast_mem_player_tyrell_terry_5775e97e56_state_sta_be194a3edf,state_start_mem_20220514,evt_mem_evt_20220702_end_terry_two_way_2022_07_02_co_52f87d8d1a,ast_mem_player_tyrell_terry_5775e97e56,player_tyrell_terry,two_way,player_contract,2022-05-14,2022-07-02,false,Tyrell Terry,2022,,carryover_2021_22,,,,,,,,"[""2022-05-14|initial_state|held""]"
edg_ast_mem_player_tyus_jones_d162fd9352_state_start_2200af461f,state_start_mem_20220514,evt_mem_evt_20220706_re_sign_tyus_2022_07_06_re_sign_78ff4826eb,ast_mem_player_tyus_jones_d162fd9352,player_tyus_jones,full_roster,player_contract,2022-05-14,2022-07-06,false,Tyus Jones,2023,8.37,carryover_2021_22,,,,,,,,"[""2022-05-14|initial_state|held""]"
edg_ast_mem_player_tyus_jones_d162fd9352_evt_mem_evt_2beb98c5b3,evt_mem_evt_20220706_re_sign_tyus_2022_07_06_re_sign_78ff4826eb,evt_mem_evt_20230623_trade_smart_2023_06_23_trade_382f758ca0,ast_mem_player_tyus_jones_d162fd9352,player_tyus_jones,full_roster,player_contract,2022-07-06,2023-06-23,false,Tyus Jones,2024,15.0,re_signing,,,,,,,,"[""2022-05-14|initial_state|held"", ""2022-07-06|re_signing|modify""]"
edg_ast_mem_player_ulrich_chomche_d3e56efbd5_evt_mem_09043600ab,evt_mem_evt_20240627_draft_chomche_2024_06_27_draft__fa686be565,evt_mem_evt_20240706_trade_cam_spencer_2024_07_06_tr_bdb3fc634d,ast_mem_player_ulrich_chomche_d3e56efbd5,player_ulrich_chomche,full_roster,draft_rights,2024-06-27,2024-07-06,false,Ulrich Chomche,,,draft_pick,,,,,,,,"[""2024-06-27|draft_pick|acquire""]"
edg_ast_mem_player_vanja_marinkovic_ed09cb732a_evt_m_335b4dfd9d,evt_mem_evt_20230708_trade_brooks_2023_07_08_trade_16af7da464,state_end_mem_20260226,ast_mem_player_vanja_marinkovic_ed09cb732a,player_vanja_marinkovic,full_roster,draft_rights,2023-07-08,,true,Vanja Marinkovic,,,trade,,,,,,,,"[""2023-07-08|trade|acquire""]"
edg_ast_mem_player_victor_oladipo_558a3a1190_evt_mem_05ac29040a,evt_mem_evt_20240201_trade_adams_2024_02_01_trade_96294bd6ef,evt_mem_evt_20240208_waive_oladipo_2024_02_08_waiver_488d2e7fa6,ast_mem_player_victor_oladipo_558a3a1190,player_victor_oladipo,full_roster,player_contract,2024-02-01,2024-02-08,false,Victor Oladipo,,,trade,,,,,,,,"[""2024-02-01|trade|acquire""]"
edg_ast_mem_player_vince_williams_jr_904db7a1ac_evt__0aced7eacc,evt_mem_evt_20220702_sign_vince_two_way_2022_07_02_c_bb7429b4ec,evt_mem_evt_20240110_conv_vince_2024_01_10_conversio_422b7149fc,ast_mem_player_vince_williams_jr_904db7a1ac,player_vince_williams_jr,two_way,two_way_contract,2022-07-02,2024-01-10,false,Vince Williams Jr.,,,two_way_signing,,,,,,,,"[""2022-07-02|contract_signing|acquire""]"
edg_ast_mem_player_vince_williams_jr_904db7a1ac_evt__5eec247385,evt_mem_evt_20240110_conv_vince_2024_01_10_conversio_422b7149fc,evt_mem_evt_20260203_trade_jjj_2026_02_03_trade_db62e31a6e,ast_mem_player_vince_williams_jr_904db7a1ac,player_vince_williams_jr,full_roster,player_contract,2024-01-10,2026-02-03,false,Vince Williams Jr.,,,conversion,,,,,,,,"[""2022-07-02|contract_signing|acquire"", ""2024-01-10|conversion|modify""]"
edg_ast_mem_player_walter_clayton_jr_ee10508d71_evt__768d117134,evt_mem_evt_20260203_trade_jjj_2026_02_03_trade_db62e31a6e,state_end_mem_20260226,ast_mem_player_walter_clayton_jr_ee10508d71,player_walter_clayton_jr,full_roster,player_contract,2026-02-03,,true,Walter Clayton Jr.,,,trade,,,,,,,,"[""2026-02-03|trade|acquire""]"
edg_ast_mem_player_wenyen_gabriel_f105ab2923_evt_mem_198b4a8e6a,evt_mem_evt_20240308_sign_wenyen_gabriel_2024_03_08__6473f1cba6,state_end_mem_20260226,ast_mem_player_wenyen_gabriel_f105ab2923,player_wenyen_gabriel,full_roster,player_contract,2024-03-08,,true,Wenyen Gabriel,,,contract_signing,,,,,,,,"[""2024-03-08|contract_signing|acquire""]"
edg_ast_mem_player_will_richard_39ba93f6b3_evt_mem_e_28f9b40a73,evt_mem_evt_20250626_draft_will_richard_2025_06_26_d_a840549dd2,evt_mem_evt_20250706_trade_will_for_jessup_2025_07_0_4805811c2b,ast_mem_player_will_richard_39ba93f6b3,player_will_richard,full_roster,draft_rights,2025-06-26,2025-07-06,false,Will Richard,,,draft_pick,,,,,,,,"[""2025-06-26|draft_pick|acquire""]"
edg_ast_mem_player_xavier_tillman_062056db33_state_s_7a39af8c7a,state_start_mem_20220514,evt_mem_evt_20240207_trade_tillman_2024_02_07_trade_939df12fd4,ast_mem_player_xavier_tillman_062056db33,player_xavier_tillman,full_roster,player_contract,2022-05-14,2024-02-07,false,Xavier Tillman,2024,1.78,carryover_2021_22,,,,,,,,"[""2022-05-14|initial_state|held""]"
edg_ast_mem_player_yang_hansen_98f5eafe83_state_star_9a270c9ee7,state_start_mem_20220514,evt_mem_evt_20250625_trade_up_cedric_2025_06_25_trad_8d1c8e0f53,ast_mem_player_yang_hansen_98f5eafe83,player_yang_hansen,full_roster,draft_rights,2022-05-14,2025-06-25,false,Yang Hansen,,,,,,,,,,,"[""2022-05-14|bootstrap_from_event|held""]"
edg_ast_mem_player_yuki_kawamura_ccc927820b_evt_mem__652e7ae552,evt_mem_evt_20240906_sign_yuki_2024_09_06_contract_s_ce20f72604,evt_mem_evt_20241019_conv_yuki_two_way_2024_10_19_co_9f01a9617b,ast_mem_player_yuki_kawamura_ccc927820b,player_yuki_kawamura,full_roster,player_contract,2024-09-06,2024-10-19,false,Yuki Kawamura,,,contract_signing,,,,,,,,"[""2024-09-06|contract_signing|acquire""]"
edg_ast_mem_player_yuki_kawamura_ccc927820b_evt_mem__7af5ba65f8,evt_mem_evt_20241019_conv_yuki_two_way_2024_10_19_co_9f01a9617b,state_end_mem_20260226,ast_mem_player_yuki_kawamura_ccc927820b,player_yuki_kawamura,two_way,two_way_contract,2024-10-19,,true,Yuki Kawamura,,,conversion,,,,,,,,"[""2024-09-06|contract_signing|acquire"", ""2024-10-19|conversion|modify""]"
edg_ast_mem_player_yves_pons_cb5bec6f38_state_start__f45d4d2c07,state_start_mem_20220514,state_end_mem_20260226,ast_mem_player_yves_pons_cb5bec6f38,player_yves_pons,two_way,player_contract,2022-05-14,,true,Yves Pons,2022,,carryover_2021_22,,,,,,,,"[""2022-05-14|initial_state|held""]"
edg_ast_mem_player_zach_edey_eb47a26f7c_evt_mem_evt__a5fe22c9ca,evt_mem_evt_20240626_draft_edey_2024_06_26_draft_pic_5c4c0d649d,evt_mem_evt_20240706_sign_zach_edey_2024_07_06_contr_2bc4a9afec,ast_mem_player_zach_edey_eb47a26f7c,player_zach_edey,full_roster,draft_pick,2024-06-26,2024-07-06,false,Zach Edey,,,draft_pick,,,,,,,,"[""2024-06-26|draft_pick|acquire""]"
edg_ast_mem_player_zach_edey_eb47a26f7c_evt_mem_evt__32c3318285,evt_mem_evt_20240706_sign_zach_edey_2024_07_06_contr_2bc4a9afec,state_end_mem_20260226,ast_mem_player_zach_edey_eb47a26f7c,player_zach_edey,full_roster,player_contract,2024-07-06,,true,Zach Edey,,,rookie_scale_signing,,,,,,,,"[""2024-06-26|draft_pick|acquire"", ""2024-07-06|contract_signing|modify""]"
edg_ast_mem_player_zavier_simpson_8b1c92b9b7_evt_mem_7fe1f95a13,evt_mem_evt_20240330_sign_zavier_simpson_2024_03_30__c446ac980c,evt_mem_evt_20240409_sign_zavier_simpson_again_2024__a7cc2fbaac,ast_mem_player_zavier_simpson_8b1c92b9b7,player_zavier_simpson,full_roster,player_contract,2024-03-30,2024-04-09,false,Zavier Simpson,,,contract_signing,,,,,,,,"[""2024-03-30|contract_signing|acquire""]"
edg_ast_mem_player_zavier_simpson_8b1c92b9b7_evt_mem_903d726c92,evt_mem_evt_20240409_sign_zavier_simpson_again_2024__a7cc2fbaac,state_end_mem_20260226,ast_mem_player_zavier_simpson_8b1c92b9b7,player_zavier_simpson,full_roster,player_contract,2024-04-09,,true,Zavier Simpson,,,contract_signing,,,,,,,,"[""2024-03-30|contract_signing|acquire"", ""2024-04-09|contract_signing|modify""]"
edg_ast_mem_player_ziaire_williams_e48711763e_state__3f1d2d4d8a,state_start_mem_20220514,evt_mem_evt_20240719_trade_ziaire_2024_07_19_trade_fa0304be75,ast_mem_player_ziaire_williams_e48711763e,player_ziaire_williams,full_roster,player_contract,2022-05-14,2024-07-19,false,Ziaire Williams,2025,4.81,carryover_2021_22,,,,,,,,"[""2022-05-14|initial_state|held""]"
edg_ast_mem_player_zyon_pullin_6a3c571ae9_evt_mem_ev_75ffa214e2,evt_mem_evt_20250110_sign_zyon_two_way_2025_01_10_co_a1e58ac2b2,evt_mem_evt_20250720_end_zyon_2025_07_20_conversion_6130be02e1,ast_mem_player_zyon_pullin_6a3c571ae9,player_zyon_pullin,two_way,two_way_contract,2025-01-10,2025-07-20,false,Zyon Pullin,,,two_way_signing,,,,,,,,"[""2025-01-10|contract_signing|acquire""]"
