edge_id,asset_id,asset_key,asset_type,subtype,source_node_id,target_node_id,start_date,end_date,is_active_at_end,player_name,action_raw,direction_raw
asset_4abcdb71d665145d8a4a5b8d_end,asset_4abcdb71d665145d8a4a5b8d,player:g.g._jackson,player,PF,evt_c983c9c947ccf179262e5e85,state_end,2024-02-09,2026-03-08,true,G.G. Jackson,modify,incoming
asset_4c9ba49e9886ba7318bd3b2e_0,asset_4c9ba49e9886ba7318bd3b2e,player:marcus_sasser_(pg),player,,state_start,evt_a10b38f50d4cf001fe050d4a,2016-07-01,2023-06-22,false,Marcus Sasser (PG),acquire,incoming
asset_4c9ba49e9886ba7318bd3b2e_end,asset_4c9ba49e9886ba7318bd3b2e,player:marcus_sasser_(pg),player,,evt_a10b38f50d4cf001fe050d4a,state_end,2023-06-22,2026-03-08,true,Marcus Sasser (PG),acquire,incoming
asset_b60e11ba5f0782828f08c90d_0,asset_b60e11ba5f0782828f08c90d,player:tarik_biberovic_(pf),player,,state_start,evt_b05f17584134d9b996dd923e,2016-07-01,2023-06-22,false,Tarik Biberovic (PF),acquire,incoming
asset_b60e11ba5f0782828f08c90d_end,asset_b60e11ba5f0782828f08c90d,player:tarik_biberovic_(pf),player,,evt_b05f17584134d9b996dd923e,state_end,2023-06-22,2026-03-08,true,Tarik Biberovic (PF),acquire,incoming
asset_32cefd653e8791e0216ed991_0,asset_32cefd653e8791e0216ed991,player:marcus_smart_(pg),player,,state_start,evt_70cd6b6b1051bd225872a8ea,2016-07-01,2023-06-23,false,Marcus Smart (PG),transform,outgoing
asset_32cefd653e8791e0216ed991_end,asset_32cefd653e8791e0216ed991,player:marcus_smart_(pg),player,,evt_70cd6b6b1051bd225872a8ea,state_end,2023-06-23,2026-03-08,true,Marcus Smart (PG),transform,outgoing
asset_8f025bf4e123955aaaf8b09e_0,asset_8f025bf4e123955aaaf8b09e,player:marcus_sasser,player,,state_start,evt_53f0e7e0b02447f4fc9f270b,2016-07-01,2023-06-30,false,Marcus Sasser,transform,incoming
asset_8f025bf4e123955aaaf8b09e_end,asset_8f025bf4e123955aaaf8b09e,player:marcus_sasser,player,,evt_53f0e7e0b02447f4fc9f270b,state_end,2023-06-30,2026-03-08,true,Marcus Sasser,transform,incoming
asset_e3048fb28137e06623f88e9f_0,asset_e3048fb28137e06623f88e9f,player:tarik_biberovic,player,,state_start,evt_ed43555c205b9feeca3ac2f8,2016-07-01,2023-06-30,false,Tarik Biberovic,transform,incoming
asset_e3048fb28137e06623f88e9f_end,asset_e3048fb28137e06623f88e9f,player:tarik_biberovic,player,,evt_ed43555c205b9feeca3ac2f8,state_end,2023-06-30,2026-03-08,true,Tarik Biberovic,transform,incoming
asset_2c271e3e4cb228bec15ce556_0,asset_2c271e3e4cb228bec15ce556,player:gg_jackson,player,,state_start,evt_6c7c2fb9abc75a76bcebf6e4,2016-07-01,2023-06-30,false,GG Jackson,transform,incoming
asset_2c271e3e4cb228bec15ce556_end,asset_2c271e3e4cb228bec15ce556,player:gg_jackson,player,,evt_6c7c2fb9abc75a76bcebf6e4,state_end,2023-06-30,2026-03-08,true,GG Jackson,transform,incoming
asset_5ff559518c469f7c442288bf_0,asset_5ff559518c469f7c442288bf,player:derrick_rose_(pg),player,,state_start,evt_e754ad996127e56c919e3c8f,2016-07-01,2023-07-03,false,Derrick Rose (PG),acquire,incoming
asset_5ff559518c469f7c442288bf_1,asset_5ff559518c469f7c442288bf,player:derrick_rose_(pg),player,,evt_e754ad996127e56c919e3c8f,evt_8bbd955beb3459e8f26505fa,2023-07-03,2024-09-23,false,Derrick Rose (PG),relinquish,outgoing
asset_5ff559518c469f7c442288bf_end,asset_5ff559518c469f7c442288bf,player:derrick_rose_(pg),player,,evt_8bbd955beb3459e8f26505fa,state_end,2024-09-23,2026-03-08,true,Derrick Rose (PG),relinquish,outgoing
asset_84398ae45ba176413be757d8_0,asset_84398ae45ba176413be757d8,player:vanja_marinkovic_(sg),player,,state_start,evt_ac78aaf7ba498e1fbdae8388,2016-07-01,2023-07-08,false,Vanja Marinkovic (SG),transform,outgoing
asset_84398ae45ba176413be757d8_end,asset_84398ae45ba176413be757d8,player:vanja_marinkovic_(sg),player,,evt_ac78aaf7ba498e1fbdae8388,state_end,2023-07-08,2026-03-08,true,Vanja Marinkovic (SG),transform,outgoing
asset_c7640b6fe4dd931b2f598191_0,asset_c7640b6fe4dd931b2f598191,player:josh_christopher_(sg),player,,state_start,evt_d903f95a16ac4b876334d22c,2016-07-01,2023-07-08,false,Josh Christopher (SG),transform,outgoing
asset_c7640b6fe4dd931b2f598191_1,asset_c7640b6fe4dd931b2f598191,player:josh_christopher_(sg),player,,evt_d903f95a16ac4b876334d22c,evt_ce3fbba76bcfa3932849aff3,2023-07-08,2023-09-30,false,Josh Christopher (SG),relinquish,outgoing
asset_c7640b6fe4dd931b2f598191_end,asset_c7640b6fe4dd931b2f598191,player:josh_christopher_(sg),player,,evt_ce3fbba76bcfa3932849aff3,state_end,2023-09-30,2026-03-08,true,Josh Christopher (SG),relinquish,outgoing
asset_306165dd5e1475d1caf3de98_0,asset_306165dd5e1475d1caf3de98,player:isaiah_todd_(pf),player,,state_start,evt_1ab831636af5cb9ed5dc12c8,2016-07-01,2023-07-11,false,Isaiah Todd (PF),transform,outgoing
asset_306165dd5e1475d1caf3de98_1,asset_306165dd5e1475d1caf3de98,player:isaiah_todd_(pf),player,,evt_1ab831636af5cb9ed5dc12c8,evt_540170d362ae96844db1c409,2023-07-11,2023-09-30,false,Isaiah Todd (PF),relinquish,outgoing
asset_306165dd5e1475d1caf3de98_end,asset_306165dd5e1475d1caf3de98,player:isaiah_todd_(pf),player,,evt_540170d362ae96844db1c409,state_end,2023-09-30,2026-03-08,true,Isaiah Todd (PF),relinquish,outgoing
asset_4e516297f4cc449905ce9ec6_0,asset_4e516297f4cc449905ce9ec6,player:mychal_mulder_(g),player,,state_start,evt_61b0d74f6abf76f55821c953,2016-07-01,2023-09-30,false,Mychal Mulder (G),acquire,incoming
asset_4e516297f4cc449905ce9ec6_1,asset_4e516297f4cc449905ce9ec6,player:mychal_mulder_(g),player,,evt_61b0d74f6abf76f55821c953,evt_01e6d998ad5e49cc7813e3cb,2023-09-30,2023-10-16,false,Mychal Mulder (G),relinquish,outgoing
asset_4e516297f4cc449905ce9ec6_end,asset_4e516297f4cc449905ce9ec6,player:mychal_mulder_(g),player,,evt_01e6d998ad5e49cc7813e3cb,state_end,2023-10-16,2026-03-08,true,Mychal Mulder (G),relinquish,outgoing
asset_1b9bdd00bddfdcf048512dc3_0,asset_1b9bdd00bddfdcf048512dc3,player:timmy_allen_(sf),player,,state_start,evt_df99d151a350064f3c1d80f3,2016-07-01,2023-10-16,false,Timmy Allen (SF),acquire,incoming
asset_1b9bdd00bddfdcf048512dc3_1,asset_1b9bdd00bddfdcf048512dc3,player:timmy_allen_(sf),player,,evt_df99d151a350064f3c1d80f3,evt_5c990e34ce05bf6a788b1982,2023-10-16,2023-10-18,false,Timmy Allen (SF),relinquish,outgoing
asset_1b9bdd00bddfdcf048512dc3_2,asset_1b9bdd00bddfdcf048512dc3,player:timmy_allen_(sf),player,,evt_5c990e34ce05bf6a788b1982,evt_656b9817f0395b62efa2c631,2023-10-18,2024-04-06,false,Timmy Allen (SF),acquire,incoming
asset_1b9bdd00bddfdcf048512dc3_end,asset_1b9bdd00bddfdcf048512dc3,player:timmy_allen_(sf),player,,evt_656b9817f0395b62efa2c631,state_end,2024-04-06,2026-03-08,true,Timmy Allen (SF),acquire,incoming
asset_5937df58e73c4c971da8356f_0,asset_5937df58e73c4c971da8356f,player:jason_preston_(pg),player,,state_start,evt_f00661c1bce21b46c4ea0a04,2016-07-01,2023-10-16,false,Jason Preston (PG),acquire,incoming
asset_5937df58e73c4c971da8356f_1,asset_5937df58e73c4c971da8356f,player:jason_preston_(pg),player,,evt_f00661c1bce21b46c4ea0a04,evt_5f45d073c878806838b4d35a,2023-10-16,2023-10-18,false,Jason Preston (PG),relinquish,outgoing
asset_5937df58e73c4c971da8356f_end,asset_5937df58e73c4c971da8356f,player:jason_preston_(pg),player,,evt_5f45d073c878806838b4d35a,state_end,2023-10-18,2026-03-08,true,Jason Preston (PG),relinquish,outgoing
asset_9ea9ce7113774b2498c9f510_0,asset_9ea9ce7113774b2498c9f510,player:david_johnson_(pg),player,,state_start,evt_e0490cac710f154c25e9cdf2,2016-07-01,2023-10-18,false,David Johnson (PG),acquire,incoming
asset_9ea9ce7113774b2498c9f510_1,asset_9ea9ce7113774b2498c9f510,player:david_johnson_(pg),player,,evt_e0490cac710f154c25e9cdf2,evt_9154d040c10acfccdd6a2009,2023-10-18,2023-10-21,false,David Johnson (PG),relinquish,outgoing
asset_9ea9ce7113774b2498c9f510_2,asset_9ea9ce7113774b2498c9f510,player:david_johnson_(pg),player,,evt_9154d040c10acfccdd6a2009,evt_27986638fc5fcabf25fb6daf,2023-10-21,2024-10-16,false,David Johnson (PG),relinquish,outgoing
asset_9ea9ce7113774b2498c9f510_3,asset_9ea9ce7113774b2498c9f510,player:david_johnson_(pg),player,,evt_27986638fc5fcabf25fb6daf,evt_448261cdcffc24287c2db4ec,2024-10-16,2024-10-16,false,David Johnson (PG),acquire,incoming
asset_9ea9ce7113774b2498c9f510_end,asset_9ea9ce7113774b2498c9f510,player:david_johnson_(pg),player,,evt_448261cdcffc24287c2db4ec,state_end,2024-10-16,2026-03-08,true,David Johnson (PG),acquire,incoming
asset_7b9382f6c0a4699f3b31b5b9_0,asset_7b9382f6c0a4699f3b31b5b9,player:adonis_arms_(f),player,,state_start,evt_79134dc8580e55774c66bd08,2016-07-01,2023-10-18,false,Adonis Arms (F),acquire,incoming
asset_7b9382f6c0a4699f3b31b5b9_1,asset_7b9382f6c0a4699f3b31b5b9,player:adonis_arms_(f),player,,evt_79134dc8580e55774c66bd08,evt_0e7e62a4b23b06ad1b1f58ac,2023-10-18,2023-10-21,false,Adonis Arms (F),relinquish,outgoing
asset_7b9382f6c0a4699f3b31b5b9_end,asset_7b9382f6c0a4699f3b31b5b9,player:adonis_arms_(f),player,,evt_0e7e62a4b23b06ad1b1f58ac,state_end,2023-10-21,2026-03-08,true,Adonis Arms (F),relinquish,outgoing
asset_fec77ff88023af7c2ce3c917_0,asset_fec77ff88023af7c2ce3c917,player:bismack_biyombo_(c),player,,state_start,evt_9aefcc9e09310d1605d3f055,2016-07-01,2023-11-02,false,Bismack Biyombo (C),acquire,incoming
asset_fec77ff88023af7c2ce3c917_1,asset_fec77ff88023af7c2ce3c917,player:bismack_biyombo_(c),player,,evt_9aefcc9e09310d1605d3f055,evt_62a88e51f5023d01335b9e64,2023-11-02,2024-01-10,false,Bismack Biyombo (C),relinquish,outgoing
asset_fec77ff88023af7c2ce3c917_end,asset_fec77ff88023af7c2ce3c917,player:bismack_biyombo_(c),player,,evt_62a88e51f5023d01335b9e64,state_end,2024-01-10,2026-03-08,true,Bismack Biyombo (C),relinquish,outgoing
asset_483d50e694aa8df6b1bb8dbf_0,asset_483d50e694aa8df6b1bb8dbf,player:jaylen_nowell_(sg),player,,state_start,evt_51b9a098dec73a282a7502aa,2016-07-01,2023-11-24,false,Jaylen Nowell (SG),acquire,incoming
asset_483d50e694aa8df6b1bb8dbf_1,asset_483d50e694aa8df6b1bb8dbf,player:jaylen_nowell_(sg),player,,evt_51b9a098dec73a282a7502aa,evt_5985065eea72d211b8cc821d,2023-11-24,2023-12-04,false,Jaylen Nowell (SG),acquire,incoming
asset_483d50e694aa8df6b1bb8dbf_end,asset_483d50e694aa8df6b1bb8dbf,player:jaylen_nowell_(sg),player,,evt_5985065eea72d211b8cc821d,state_end,2023-12-04,2026-03-08,true,Jaylen Nowell (SG),acquire,incoming
asset_4afa9817b9f0b090869aa720_0,asset_4afa9817b9f0b090869aa720,player:scotty_pippen_jr.,player,PG,state_start,evt_9d7b779c494a0b7efcc7a6c2,2016-07-01,2024-01-16,false,Scotty Pippen Jr.,modify,incoming
asset_4afa9817b9f0b090869aa720_1,asset_4afa9817b9f0b090869aa720,player:scotty_pippen_jr.,player,PG,evt_9d7b779c494a0b7efcc7a6c2,evt_02cc36814b55c0a5ba35a18c,2024-01-16,2024-10-15,false,Scotty Pippen Jr.,modify,incoming
asset_4afa9817b9f0b090869aa720_end,asset_4afa9817b9f0b090869aa720,player:scotty_pippen_jr.,player,PG,evt_02cc36814b55c0a5ba35a18c,state_end,2024-10-15,2026-03-08,true,Scotty Pippen Jr.,modify,incoming
asset_c2088f461d614de1d16daf2e_0,asset_c2088f461d614de1d16daf2e,player:tosan_evbuomwan_(sg),player,,state_start,evt_2656fb6346a57d33f2718bdd,2016-07-01,2024-01-30,false,Tosan Evbuomwan (SG),acquire,incoming
asset_c2088f461d614de1d16daf2e_end,asset_c2088f461d614de1d16daf2e,player:tosan_evbuomwan_(sg),player,,evt_2656fb6346a57d33f2718bdd,state_end,2024-01-30,2026-03-08,true,Tosan Evbuomwan (SG),acquire,incoming
asset_96959a0af9a3e03e38001f15_0,asset_96959a0af9a3e03e38001f15,player:trey_jemison_(pf),player,,state_start,evt_5dd8e6232b6ea5661b8924fa,2016-07-01,2024-01-30,false,Trey Jemison (PF),acquire,incoming
asset_96959a0af9a3e03e38001f15_1,asset_96959a0af9a3e03e38001f15,player:trey_jemison_(pf),player,,evt_5dd8e6232b6ea5661b8924fa,evt_19c4f6fd3ba4d8bfe467b556,2024-01-30,2024-02-09,false,Trey Jemison (PF),modify,incoming
asset_96959a0af9a3e03e38001f15_2,asset_96959a0af9a3e03e38001f15,player:trey_jemison_(pf),player,,evt_19c4f6fd3ba4d8bfe467b556,evt_0de3a914506ad5c794f1443f,2024-02-09,2024-07-24,false,Trey Jemison (PF),relinquish,outgoing
asset_96959a0af9a3e03e38001f15_end,asset_96959a0af9a3e03e38001f15,player:trey_jemison_(pf),player,,evt_0de3a914506ad5c794f1443f,state_end,2024-07-24,2026-03-08,true,Trey Jemison (PF),relinquish,outgoing
asset_e738b30ce0dec386961cd2ce_0,asset_e738b30ce0dec386961cd2ce,player:victor_oladipo_(sg),player,,state_start,evt_ebe49546dc9e352f1f0ffb39,2016-07-01,2024-02-02,false,Victor Oladipo (SG),transform,outgoing
asset_e738b30ce0dec386961cd2ce_1,asset_e738b30ce0dec386961cd2ce,player:victor_oladipo_(sg),player,,evt_ebe49546dc9e352f1f0ffb39,evt_fe6fe9d55135d2bc94a7969f,2024-02-02,2024-02-08,false,Victor Oladipo (SG),relinquish,outgoing
asset_e738b30ce0dec386961cd2ce_end,asset_e738b30ce0dec386961cd2ce,player:victor_oladipo_(sg),player,,evt_fe6fe9d55135d2bc94a7969f,state_end,2024-02-08,2026-03-08,true,Victor Oladipo (SG),relinquish,outgoing
asset_d0fcf0b12f558a5b660b05f7_0,asset_d0fcf0b12f558a5b660b05f7,player:lamar_stevens_(sf),player,,state_start,evt_68420624ff2f1b645ad23b99,2016-07-01,2024-02-07,false,Lamar Stevens (SF),transform,outgoing
asset_d0fcf0b12f558a5b660b05f7_1,asset_d0fcf0b12f558a5b660b05f7,player:lamar_stevens_(sf),player,,evt_68420624ff2f1b645ad23b99,evt_2410cd8d63d465e6c6d42265,2024-02-07,2025-02-21,false,Lamar Stevens (SF),acquire,incoming
asset_d0fcf0b12f558a5b660b05f7_2,asset_d0fcf0b12f558a5b660b05f7,player:lamar_stevens_(sf),player,,evt_2410cd8d63d465e6c6d42265,evt_ebccf64856dfbecb3e8537e7,2025-02-21,2025-03-03,false,Lamar Stevens (SF),acquire,incoming
asset_d0fcf0b12f558a5b660b05f7_3,asset_d0fcf0b12f558a5b660b05f7,player:lamar_stevens_(sf),player,,evt_ebccf64856dfbecb3e8537e7,evt_e5fa1b9b9eeaa292e37a4b9c,2025-03-03,2025-03-13,false,Lamar Stevens (SF),acquire,incoming
asset_d0fcf0b12f558a5b660b05f7_end,asset_d0fcf0b12f558a5b660b05f7,player:lamar_stevens_(sf),player,,evt_e5fa1b9b9eeaa292e37a4b9c,state_end,2025-03-13,2026-03-08,true,Lamar Stevens (SF),acquire,incoming
asset_8debeb0a301b3c4b13b2d3b9_0,asset_8debeb0a301b3c4b13b2d3b9,player:chimezie_metu_(c),player,,state_start,evt_1491eaba7b1c4acb27f9bee6,2016-07-01,2024-02-08,false,Chimezie Metu (C),transform,outgoing
asset_8debeb0a301b3c4b13b2d3b9_1,asset_8debeb0a301b3c4b13b2d3b9,player:chimezie_metu_(c),player,,evt_1491eaba7b1c4acb27f9bee6,evt_5960434f3b1f648699dde509,2024-02-08,2024-02-09,false,Chimezie Metu (C),relinquish,outgoing
asset_8debeb0a301b3c4b13b2d3b9_end,asset_8debeb0a301b3c4b13b2d3b9,player:chimezie_metu_(c),player,,evt_5960434f3b1f648699dde509,state_end,2024-02-09,2026-03-08,true,Chimezie Metu (C),relinquish,outgoing
asset_d4d9bbf480d285a864e23213_0,asset_d4d9bbf480d285a864e23213,player:yuta_watanabe_(sf),player,,state_start,evt_4eb0322c4b433dc5b563e747,2016-07-01,2024-02-08,false,Yuta Watanabe (SF),transform,outgoing
asset_d4d9bbf480d285a864e23213_end,asset_d4d9bbf480d285a864e23213,player:yuta_watanabe_(sf),player,,evt_4eb0322c4b433dc5b563e747,state_end,2024-02-08,2026-03-08,true,Yuta Watanabe (SF),transform,outgoing
asset_7e1a5d6ed3da65b14302dbf4_0,asset_7e1a5d6ed3da65b14302dbf4,player:jordan_goodwin_(pg),player,,state_start,evt_6be683a06a99f34c3318ac7c,2016-07-01,2024-02-13,false,Jordan Goodwin (PG),acquire,incoming
asset_7e1a5d6ed3da65b14302dbf4_1,asset_7e1a5d6ed3da65b14302dbf4,player:jordan_goodwin_(pg),player,,evt_6be683a06a99f34c3318ac7c,evt_fdd8cb99359475efb4072560,2024-02-13,2024-02-24,false,Jordan Goodwin (PG),modify,incoming
asset_7e1a5d6ed3da65b14302dbf4_end,asset_7e1a5d6ed3da65b14302dbf4,player:jordan_goodwin_(pg),player,,evt_fdd8cb99359475efb4072560,state_end,2024-02-24,2026-03-08,true,Jordan Goodwin (PG),modify,incoming
asset_31a26ee58033843b7fe82769_0,asset_31a26ee58033843b7fe82769,player:wenyen_gabriel_(pf),player,,state_start,evt_5ebb7dddfa4521742de06acb,2016-07-01,2024-03-08,false,Wenyen Gabriel (PF),acquire,incoming
asset_31a26ee58033843b7fe82769_end,asset_31a26ee58033843b7fe82769,player:wenyen_gabriel_(pf),player,,evt_5ebb7dddfa4521742de06acb,state_end,2024-03-08,2026-03-08,true,Wenyen Gabriel (PF),acquire,incoming
asset_df7c2a64cb4c26d152e2f5f7_0,asset_df7c2a64cb4c26d152e2f5f7,player:dejon_jarreau_(sg),player,,state_start,evt_eeb4cab0af32a1a566eddd7a,2016-07-01,2024-03-10,false,DeJon Jarreau (SG),acquire,incoming
asset_df7c2a64cb4c26d152e2f5f7_1,asset_df7c2a64cb4c26d152e2f5f7,player:dejon_jarreau_(sg),player,,evt_eeb4cab0af32a1a566eddd7a,evt_bea6f62761d0f691f9d23bd3,2024-03-10,2024-03-20,false,DeJon Jarreau (SG),acquire,incoming
asset_df7c2a64cb4c26d152e2f5f7_2,asset_df7c2a64cb4c26d152e2f5f7,player:dejon_jarreau_(sg),player,,evt_bea6f62761d0f691f9d23bd3,evt_27ea2b8392dfcdaf5858b209,2024-03-20,2025-10-18,false,DeJon Jarreau (SG),relinquish,outgoing
asset_df7c2a64cb4c26d152e2f5f7_3,asset_df7c2a64cb4c26d152e2f5f7,player:dejon_jarreau_(sg),player,,evt_27ea2b8392dfcdaf5858b209,evt_7d777159d48324d5da31d19d,2025-10-18,2025-10-18,false,DeJon Jarreau (SG),acquire,incoming
asset_df7c2a64cb4c26d152e2f5f7_end,asset_df7c2a64cb4c26d152e2f5f7,player:dejon_jarreau_(sg),player,,evt_7d777159d48324d5da31d19d,state_end,2025-10-18,2026-03-08,true,DeJon Jarreau (SG),acquire,incoming
asset_d6a2de92018c3d8a95acdc9f_0,asset_d6a2de92018c3d8a95acdc9f,player:maozinha_pereira_(f),player,,state_start,evt_8cded281639b4d60d5a2b7b9,2016-07-01,2024-03-20,false,Maozinha Pereira (F),acquire,incoming
asset_d6a2de92018c3d8a95acdc9f_1,asset_d6a2de92018c3d8a95acdc9f,player:maozinha_pereira_(f),player,,evt_8cded281639b4d60d5a2b7b9,evt_84ec26727104bc69736935a0,2024-03-20,2024-03-30,false,Maozinha Pereira (F),acquire,incoming
asset_d6a2de92018c3d8a95acdc9f_2,asset_d6a2de92018c3d8a95acdc9f,player:maozinha_pereira_(f),player,,evt_84ec26727104bc69736935a0,evt_0c86ca7e334152dadcbfb64e,2024-03-30,2024-09-06,false,Maozinha Pereira (F),acquire,incoming
asset_d6a2de92018c3d8a95acdc9f_3,asset_d6a2de92018c3d8a95acdc9f,player:maozinha_pereira_(f),player,,evt_0c86ca7e334152dadcbfb64e,evt_4bacd72c5879ddf616626d05,2024-09-06,2024-10-19,false,Maozinha Pereira (F),relinquish,outgoing
asset_d6a2de92018c3d8a95acdc9f_end,asset_d6a2de92018c3d8a95acdc9f,player:maozinha_pereira_(f),player,,evt_4bacd72c5879ddf616626d05,state_end,2024-10-19,2026-03-08,true,Maozinha Pereira (F),relinquish,outgoing
asset_0ad1ac1713e790b921d96bed_0,asset_0ad1ac1713e790b921d96bed,player:zavier_simpson_(pg),player,,state_start,evt_198a324c4e7455578828bb77,2016-07-01,2024-03-30,false,Zavier Simpson (PG),acquire,incoming
asset_0ad1ac1713e790b921d96bed_1,asset_0ad1ac1713e790b921d96bed,player:zavier_simpson_(pg),player,,evt_198a324c4e7455578828bb77,evt_62efe0d9083f4cfdfac2e82c,2024-03-30,2024-04-09,false,Zavier Simpson (PG),acquire,incoming
asset_0ad1ac1713e790b921d96bed_end,asset_0ad1ac1713e790b921d96bed,player:zavier_simpson_(pg),player,,evt_62efe0d9083f4cfdfac2e82c,state_end,2024-04-09,2026-03-08,true,Zavier Simpson (PG),acquire,incoming
asset_dba9b8202ed43bd1faf42f6e_0,asset_dba9b8202ed43bd1faf42f6e,player:jack_white_(sf),player,,state_start,evt_39ace60e793c5f4dbce6576e,2016-07-01,2024-04-09,false,Jack White (SF),acquire,incoming
asset_dba9b8202ed43bd1faf42f6e_end,asset_dba9b8202ed43bd1faf42f6e,player:jack_white_(sf),player,,evt_39ace60e793c5f4dbce6576e,state_end,2024-04-09,2026-03-08,true,Jack White (SF),acquire,incoming
asset_1c8e887fdd72e66887e23c58_0,asset_1c8e887fdd72e66887e23c58,player:zach_edey,player,C,state_start,evt_630f870a628c228a6f1f3a6f,2016-07-01,2024-06-26,false,Zach Edey,acquire,incoming
asset_1c8e887fdd72e66887e23c58_1,asset_1c8e887fdd72e66887e23c58,player:zach_edey,player,C,evt_630f870a628c228a6f1f3a6f,evt_5a3bf25f9ab7377a1ec77219,2024-06-26,2024-07-06,false,Zach Edey,acquire,incoming
asset_1c8e887fdd72e66887e23c58_end,asset_1c8e887fdd72e66887e23c58,player:zach_edey,player,C,evt_5a3bf25f9ab7377a1ec77219,state_end,2024-07-06,2026-03-08,true,Zach Edey,acquire,incoming
asset_24d38cef6802b5c14fab7573_0,asset_24d38cef6802b5c14fab7573,player:jaylen_wells,player,SG,state_start,evt_5479896a84456c76a77d2d54,2016-07-01,2024-06-27,false,Jaylen Wells,acquire,incoming
asset_24d38cef6802b5c14fab7573_1,asset_24d38cef6802b5c14fab7573,player:jaylen_wells,player,SG,evt_5479896a84456c76a77d2d54,evt_dd64549fe186b42433c428fe,2024-06-27,2024-07-06,false,Jaylen Wells,acquire,incoming
asset_24d38cef6802b5c14fab7573_end,asset_24d38cef6802b5c14fab7573,player:jaylen_wells,player,SG,evt_dd64549fe186b42433c428fe,state_end,2024-07-06,2026-03-08,true,Jaylen Wells,acquire,incoming
asset_3d74fa49f07c10307a26f519_0,asset_3d74fa49f07c10307a26f519,player:ulrich_chomche_(pf),player,,state_start,evt_894c6a467e8348019245708c,2016-07-01,2024-06-27,false,Ulrich Chomche (PF),acquire,incoming
asset_3d74fa49f07c10307a26f519_end,asset_3d74fa49f07c10307a26f519,player:ulrich_chomche_(pf),player,,evt_894c6a467e8348019245708c,state_end,2024-06-27,2026-03-08,true,Ulrich Chomche (PF),acquire,incoming
asset_21301f7068be2a4ce7b02b48_0,asset_21301f7068be2a4ce7b02b48,player:zach_edey,player,,state_start,evt_4caf1b276bba928791e70475,2016-07-01,2024-06-30,false,Zach Edey,transform,incoming
asset_21301f7068be2a4ce7b02b48_end,asset_21301f7068be2a4ce7b02b48,player:zach_edey,player,,evt_4caf1b276bba928791e70475,state_end,2024-06-30,2026-03-08,true,Zach Edey,transform,incoming
asset_f98d34c3ac273c1b41fb09cf_0,asset_f98d34c3ac273c1b41fb09cf,player:jaylen_wells,player,,state_start,evt_af9fcae2d1240700e58b33db,2016-07-01,2024-06-30,false,Jaylen Wells,transform,incoming
asset_f98d34c3ac273c1b41fb09cf_end,asset_f98d34c3ac273c1b41fb09cf,player:jaylen_wells,player,,evt_af9fcae2d1240700e58b33db,state_end,2024-06-30,2026-03-08,true,Jaylen Wells,transform,incoming
asset_2f366c8005bf67c1b035785c_0,asset_2f366c8005bf67c1b035785c,player:ulrich_chomche,player,,state_start,evt_fe5eeda60bb2e0d8c3d5aac4,2016-07-01,2024-06-30,false,Ulrich Chomche,transform,incoming
asset_2f366c8005bf67c1b035785c_end,asset_2f366c8005bf67c1b035785c,player:ulrich_chomche,player,,evt_fe5eeda60bb2e0d8c3d5aac4,state_end,2024-06-30,2026-03-08,true,Ulrich Chomche,transform,incoming
asset_b6debba21fdb3bcc0d3f1efd_0,asset_b6debba21fdb3bcc0d3f1efd,player:cam_spencer_(sg),player,,state_start,evt_cd6164316e1d3a561b6f09b1,2016-07-01,2024-07-06,false,Cam Spencer (SG),transform,outgoing
asset_b6debba21fdb3bcc0d3f1efd_1,asset_b6debba21fdb3bcc0d3f1efd,player:cam_spencer_(sg),player,,evt_cd6164316e1d3a561b6f09b1,evt_7432bff47972dfce1220b8e6,2024-07-06,2024-07-08,false,Cam Spencer (SG),modify,incoming
asset_b6debba21fdb3bcc0d3f1efd_2,asset_b6debba21fdb3bcc0d3f1efd,player:cam_spencer_(sg),player,,evt_7432bff47972dfce1220b8e6,evt_2b6bc52f483aebc2b928fd41,2024-07-08,2025-07-14,false,Cam Spencer (SG),acquire,incoming
asset_b6debba21fdb3bcc0d3f1efd_end,asset_b6debba21fdb3bcc0d3f1efd,player:cam_spencer_(sg),player,,evt_2b6bc52f483aebc2b928fd41,state_end,2025-07-14,2026-03-08,true,Cam Spencer (SG),acquire,incoming
asset_c7acbfd57b10ef6461c490f8_0,asset_c7acbfd57b10ef6461c490f8,player:mamadi_diakite_(pf),player,,state_start,evt_8dcde9fe4675a7700ded46cd,2016-07-01,2024-07-19,false,Mamadi Diakite (PF),transform,outgoing
asset_c7acbfd57b10ef6461c490f8_1,asset_c7acbfd57b10ef6461c490f8,player:mamadi_diakite_(pf),player,,evt_8dcde9fe4675a7700ded46cd,evt_c517bfaf3a891dd565f17dc7,2024-07-19,2024-08-27,false,Mamadi Diakite (PF),relinquish,outgoing
asset_c7acbfd57b10ef6461c490f8_end,asset_c7acbfd57b10ef6461c490f8,player:mamadi_diakite_(pf),player,,evt_c517bfaf3a891dd565f17dc7,state_end,2024-08-27,2026-03-08,true,Mamadi Diakite (PF),relinquish,outgoing
asset_7d45db052f1c1d674e568fb2_0,asset_7d45db052f1c1d674e568fb2,player:jay_huff_(c),two_way,,state_start,evt_ae158350952468b7347a92b5,2016-07-01,2024-07-24,false,Jay Huff (C),modify,incoming
